,interest,country_code,citizenship,gender,is_denominator,language,languages,max_age,min_age,scholarity,audience,age_range
74734,cars vehicles,EG,locals,Male,False,English,NOTSELECTED,44.0,25,ND,2500,25-44.0
74735,cars vehicles,IQ,locals,Male,False,English,NOTSELECTED,44.0,25,ND,670,25-44.0
74736,cars vehicles,JO,locals,Male,False,English,NOTSELECTED,44.0,25,ND,130,25-44.0
74737,cars vehicles,KW,locals,Male,False,English,NOTSELECTED,44.0,25,ND,250,25-44.0
74738,cars vehicles,LB,locals,Male,False,English,NOTSELECTED,44.0,25,ND,340,25-44.0
74739,cars vehicles,LY,locals,Male,False,English,NOTSELECTED,44.0,25,ND,0,25-44.0
74740,cars vehicles,MA,locals,Male,False,English,NOTSELECTED,44.0,25,ND,4300,25-44.0
74741,cars vehicles,OM,locals,Male,False,English,NOTSELECTED,44.0,25,ND,480,25-44.0
74742,cars vehicles,QA,locals,Male,False,English,NOTSELECTED,44.0,25,ND,540,25-44.0
74743,cars vehicles,SA,locals,Male,False,English,NOTSELECTED,44.0,25,ND,42000,25-44.0
74744,cars vehicles,SO,locals,Male,False,English,NOTSELECTED,44.0,25,ND,300,25-44.0
74745,cars vehicles,TN,locals,Male,False,English,NOTSELECTED,44.0,25,ND,1300,25-44.0
74746,cars vehicles,AE,locals,Male,False,English,NOTSELECTED,44.0,25,ND,2100,25-44.0
74747,cars vehicles,YE,locals,Male,False,English,NOTSELECTED,44.0,25,ND,0,25-44.0
74748,cars vehicles,PS,locals,Male,False,English,NOTSELECTED,44.0,25,ND,0,25-44.0
74766,cars vehicles,DZ,locals,Male,False,Arabic,NOTSELECTED,44.0,25,HS,80000,25-44.0
74768,cars vehicles,EG,locals,Male,False,Arabic,NOTSELECTED,44.0,25,HS,260000,25-44.0
74769,cars vehicles,IQ,locals,Male,False,Arabic,NOTSELECTED,44.0,25,HS,85000,25-44.0
74770,cars vehicles,JO,locals,Male,False,Arabic,NOTSELECTED,44.0,25,HS,41000,25-44.0
74771,cars vehicles,KW,locals,Male,False,Arabic,NOTSELECTED,44.0,25,HS,1300,25-44.0
74772,cars vehicles,LB,locals,Male,False,Arabic,NOTSELECTED,44.0,25,HS,17000,25-44.0
74773,cars vehicles,LY,locals,Male,False,Arabic,NOTSELECTED,44.0,25,HS,17000,25-44.0
74774,cars vehicles,MA,locals,Male,False,Arabic,NOTSELECTED,44.0,25,HS,87000,25-44.0
74775,cars vehicles,OM,locals,Male,False,Arabic,NOTSELECTED,44.0,25,HS,2700,25-44.0
74776,cars vehicles,QA,locals,Male,False,Arabic,NOTSELECTED,44.0,25,HS,990,25-44.0
74777,cars vehicles,SA,locals,Male,False,Arabic,NOTSELECTED,44.0,25,HS,60000,25-44.0
74778,cars vehicles,SO,locals,Male,False,Arabic,NOTSELECTED,44.0,25,HS,360,25-44.0
74779,cars vehicles,TN,locals,Male,False,Arabic,NOTSELECTED,44.0,25,HS,57000,25-44.0
74780,cars vehicles,AE,locals,Male,False,Arabic,NOTSELECTED,44.0,25,HS,3000,25-44.0
74781,cars vehicles,YE,locals,Male,False,Arabic,NOTSELECTED,44.0,25,HS,11000,25-44.0
74782,cars vehicles,PS,locals,Male,False,Arabic,NOTSELECTED,44.0,25,HS,7700,25-44.0
74783,cars vehicles,DZ,locals,Male,False,English,NOTSELECTED,44.0,25,HS,12000,25-44.0
74785,cars vehicles,EG,locals,Male,False,English,NOTSELECTED,44.0,25,HS,78000,25-44.0
74786,cars vehicles,IQ,locals,Male,False,English,NOTSELECTED,44.0,25,HS,30000,25-44.0
74787,cars vehicles,JO,locals,Male,False,English,NOTSELECTED,44.0,25,HS,15000,25-44.0
74788,cars vehicles,KW,locals,Male,False,English,NOTSELECTED,44.0,25,HS,1400,25-44.0
74789,cars vehicles,LB,locals,Male,False,English,NOTSELECTED,44.0,25,HS,18000,25-44.0
74790,cars vehicles,LY,locals,Male,False,English,NOTSELECTED,44.0,25,HS,5300,25-44.0
74791,cars vehicles,MA,locals,Male,False,English,NOTSELECTED,44.0,25,HS,22000,25-44.0
74792,cars vehicles,OM,locals,Male,False,English,NOTSELECTED,44.0,25,HS,1900,25-44.0
74793,cars vehicles,QA,locals,Male,False,English,NOTSELECTED,44.0,25,HS,1900,25-44.0
74794,cars vehicles,SA,locals,Male,False,English,NOTSELECTED,44.0,25,HS,46000,25-44.0
74795,cars vehicles,SO,locals,Male,False,English,NOTSELECTED,44.0,25,HS,720,25-44.0
74796,cars vehicles,TN,locals,Male,False,English,NOTSELECTED,44.0,25,HS,14000,25-44.0
74797,cars vehicles,AE,locals,Male,False,English,NOTSELECTED,44.0,25,HS,7500,25-44.0
74798,cars vehicles,YE,locals,Male,False,English,NOTSELECTED,44.0,25,HS,1800,25-44.0
74799,cars vehicles,PS,locals,Male,False,English,NOTSELECTED,44.0,25,HS,2100,25-44.0
74800,cars vehicles,DZ,locals,Male,False,European,NOTSELECTED,44.0,25,HS,3600,25-44.0
74802,cars vehicles,EG,locals,Male,False,European,NOTSELECTED,44.0,25,HS,6100,25-44.0
74803,cars vehicles,IQ,locals,Male,False,European,NOTSELECTED,44.0,25,HS,810,25-44.0
74804,cars vehicles,JO,locals,Male,False,European,NOTSELECTED,44.0,25,HS,600,25-44.0
74805,cars vehicles,KW,locals,Male,False,European,NOTSELECTED,44.0,25,HS,40,25-44.0
74806,cars vehicles,LB,locals,Male,False,European,NOTSELECTED,44.0,25,HS,770,25-44.0
74807,cars vehicles,LY,locals,Male,False,European,NOTSELECTED,44.0,25,HS,390,25-44.0
74808,cars vehicles,MA,locals,Male,False,European,NOTSELECTED,44.0,25,HS,8700,25-44.0
74809,cars vehicles,OM,locals,Male,False,European,NOTSELECTED,44.0,25,HS,80,25-44.0
74810,cars vehicles,QA,locals,Male,False,European,NOTSELECTED,44.0,25,HS,60,25-44.0
74811,cars vehicles,SA,locals,Male,False,European,NOTSELECTED,44.0,25,HS,1300,25-44.0
74812,cars vehicles,SO,locals,Male,False,European,NOTSELECTED,44.0,25,HS,0,25-44.0
74813,cars vehicles,TN,locals,Male,False,European,NOTSELECTED,44.0,25,HS,5600,25-44.0
74814,cars vehicles,AE,locals,Male,False,European,NOTSELECTED,44.0,25,HS,380,25-44.0
74815,cars vehicles,YE,locals,Male,False,European,NOTSELECTED,44.0,25,HS,100,25-44.0
74816,cars vehicles,PS,locals,Male,False,European,NOTSELECTED,44.0,25,HS,120,25-44.0
74817,cars vehicles,DZ,locals,Male,False,Indian,NOTSELECTED,44.0,25,HS,120,25-44.0
74819,cars vehicles,EG,locals,Male,False,Indian,NOTSELECTED,44.0,25,HS,300,25-44.0
74820,cars vehicles,IQ,locals,Male,False,Indian,NOTSELECTED,44.0,25,HS,50,25-44.0
74821,cars vehicles,JO,locals,Male,False,Indian,NOTSELECTED,44.0,25,HS,60,25-44.0
74822,cars vehicles,KW,locals,Male,False,Indian,NOTSELECTED,44.0,25,HS,160,25-44.0
74823,cars vehicles,LB,locals,Male,False,Indian,NOTSELECTED,44.0,25,HS,0,25-44.0
74824,cars vehicles,LY,locals,Male,False,Indian,NOTSELECTED,44.0,25,HS,0,25-44.0
74825,cars vehicles,MA,locals,Male,False,Indian,NOTSELECTED,44.0,25,HS,170,25-44.0
74826,cars vehicles,OM,locals,Male,False,Indian,NOTSELECTED,44.0,25,HS,280,25-44.0
74827,cars vehicles,QA,locals,Male,False,Indian,NOTSELECTED,44.0,25,HS,520,25-44.0
74828,cars vehicles,SA,locals,Male,False,Indian,NOTSELECTED,44.0,25,HS,18000,25-44.0
74829,cars vehicles,SO,locals,Male,False,Indian,NOTSELECTED,44.0,25,HS,0,25-44.0
74830,cars vehicles,TN,locals,Male,False,Indian,NOTSELECTED,44.0,25,HS,30,25-44.0
74831,cars vehicles,AE,locals,Male,False,Indian,NOTSELECTED,44.0,25,HS,2400,25-44.0
74832,cars vehicles,YE,locals,Male,False,Indian,NOTSELECTED,44.0,25,HS,0,25-44.0
74833,cars vehicles,PS,locals,Male,False,Indian,NOTSELECTED,44.0,25,HS,0,25-44.0
74834,cars vehicles,DZ,locals,Male,False,English,NOTSELECTED,44.0,25,HS,640,25-44.0
74836,cars vehicles,EG,locals,Male,False,English,NOTSELECTED,44.0,25,HS,470,25-44.0
74837,cars vehicles,IQ,locals,Male,False,English,NOTSELECTED,44.0,25,HS,360,25-44.0
74838,cars vehicles,JO,locals,Male,False,English,NOTSELECTED,44.0,25,HS,90,25-44.0
74839,cars vehicles,KW,locals,Male,False,English,NOTSELECTED,44.0,25,HS,110,25-44.0
74840,cars vehicles,LB,locals,Male,False,English,NOTSELECTED,44.0,25,HS,140,25-44.0
74841,cars vehicles,LY,locals,Male,False,English,NOTSELECTED,44.0,25,HS,30,25-44.0
74842,cars vehicles,MA,locals,Male,False,English,NOTSELECTED,44.0,25,HS,820,25-44.0
74843,cars vehicles,OM,locals,Male,False,English,NOTSELECTED,44.0,25,HS,220,25-44.0
74844,cars vehicles,QA,locals,Male,False,English,NOTSELECTED,44.0,25,HS,480,25-44.0
74845,cars vehicles,SA,locals,Male,False,English,NOTSELECTED,44.0,25,HS,11000,25-44.0
74846,cars vehicles,SO,locals,Male,False,English,NOTSELECTED,44.0,25,HS,150,25-44.0
74847,cars vehicles,TN,locals,Male,False,English,NOTSELECTED,44.0,25,HS,700,25-44.0
74848,cars vehicles,AE,locals,Male,False,English,NOTSELECTED,44.0,25,HS,1500,25-44.0
74849,cars vehicles,YE,locals,Male,False,English,NOTSELECTED,44.0,25,HS,0,25-44.0
74850,cars vehicles,PS,locals,Male,False,English,NOTSELECTED,44.0,25,HS,0,25-44.0
74868,cars vehicles,DZ,locals,Male,False,Arabic,NOTSELECTED,44.0,25,GRAD,320000,25-44.0
74870,cars vehicles,EG,locals,Male,False,Arabic,NOTSELECTED,44.0,25,GRAD,1200000,25-44.0
74871,cars vehicles,IQ,locals,Male,False,Arabic,NOTSELECTED,44.0,25,GRAD,300000,25-44.0
74872,cars vehicles,JO,locals,Male,False,Arabic,NOTSELECTED,44.0,25,GRAD,150000,25-44.0
74873,cars vehicles,KW,locals,Male,False,Arabic,NOTSELECTED,44.0,25,GRAD,6200,25-44.0
74874,cars vehicles,LB,locals,Male,False,Arabic,NOTSELECTED,44.0,25,GRAD,60000,25-44.0
74875,cars vehicles,LY,locals,Male,False,Arabic,NOTSELECTED,44.0,25,GRAD,73000,25-44.0
74876,cars vehicles,MA,locals,Male,False,Arabic,NOTSELECTED,44.0,25,GRAD,330000,25-44.0
74877,cars vehicles,OM,locals,Male,False,Arabic,NOTSELECTED,44.0,25,GRAD,9200,25-44.0
74878,cars vehicles,QA,locals,Male,False,Arabic,NOTSELECTED,44.0,25,GRAD,4500,25-44.0
74879,cars vehicles,SA,locals,Male,False,Arabic,NOTSELECTED,44.0,25,GRAD,190000,25-44.0
74880,cars vehicles,SO,locals,Male,False,Arabic,NOTSELECTED,44.0,25,GRAD,2000,25-44.0
74881,cars vehicles,TN,locals,Male,False,Arabic,NOTSELECTED,44.0,25,GRAD,210000,25-44.0
74882,cars vehicles,AE,locals,Male,False,Arabic,NOTSELECTED,44.0,25,GRAD,13000,25-44.0
74883,cars vehicles,YE,locals,Male,False,Arabic,NOTSELECTED,44.0,25,GRAD,42000,25-44.0
74884,cars vehicles,PS,locals,Male,False,Arabic,NOTSELECTED,44.0,25,GRAD,33000,25-44.0
74885,cars vehicles,DZ,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,66000,25-44.0
74887,cars vehicles,EG,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,530000,25-44.0
74888,cars vehicles,IQ,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,110000,25-44.0
74889,cars vehicles,JO,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,70000,25-44.0
74890,cars vehicles,KW,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,7600,25-44.0
74891,cars vehicles,LB,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,63000,25-44.0
74892,cars vehicles,LY,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,24000,25-44.0
74893,cars vehicles,MA,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,100000,25-44.0
74894,cars vehicles,OM,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,7900,25-44.0
74895,cars vehicles,QA,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,8800,25-44.0
74896,cars vehicles,SA,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,160000,25-44.0
74897,cars vehicles,SO,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,4100,25-44.0
74898,cars vehicles,TN,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,62000,25-44.0
74899,cars vehicles,AE,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,34000,25-44.0
74900,cars vehicles,YE,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,7900,25-44.0
74901,cars vehicles,PS,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,13000,25-44.0
74902,cars vehicles,DZ,locals,Male,False,European,NOTSELECTED,44.0,25,GRAD,18000,25-44.0
74904,cars vehicles,EG,locals,Male,False,European,NOTSELECTED,44.0,25,GRAD,35000,25-44.0
74905,cars vehicles,IQ,locals,Male,False,European,NOTSELECTED,44.0,25,GRAD,2500,25-44.0
74906,cars vehicles,JO,locals,Male,False,European,NOTSELECTED,44.0,25,GRAD,2700,25-44.0
74907,cars vehicles,KW,locals,Male,False,European,NOTSELECTED,44.0,25,GRAD,230,25-44.0
74908,cars vehicles,LB,locals,Male,False,European,NOTSELECTED,44.0,25,GRAD,3000,25-44.0
74909,cars vehicles,LY,locals,Male,False,European,NOTSELECTED,44.0,25,GRAD,1400,25-44.0
74910,cars vehicles,MA,locals,Male,False,European,NOTSELECTED,44.0,25,GRAD,38000,25-44.0
74911,cars vehicles,OM,locals,Male,False,European,NOTSELECTED,44.0,25,GRAD,140,25-44.0
74912,cars vehicles,QA,locals,Male,False,European,NOTSELECTED,44.0,25,GRAD,450,25-44.0
74913,cars vehicles,SA,locals,Male,False,European,NOTSELECTED,44.0,25,GRAD,4100,25-44.0
74914,cars vehicles,SO,locals,Male,False,European,NOTSELECTED,44.0,25,GRAD,210,25-44.0
74915,cars vehicles,TN,locals,Male,False,European,NOTSELECTED,44.0,25,GRAD,25000,25-44.0
74916,cars vehicles,AE,locals,Male,False,European,NOTSELECTED,44.0,25,GRAD,1300,25-44.0
74917,cars vehicles,YE,locals,Male,False,European,NOTSELECTED,44.0,25,GRAD,250,25-44.0
74918,cars vehicles,PS,locals,Male,False,European,NOTSELECTED,44.0,25,GRAD,590,25-44.0
74919,cars vehicles,DZ,locals,Male,False,Indian,NOTSELECTED,44.0,25,GRAD,460,25-44.0
74921,cars vehicles,EG,locals,Male,False,Indian,NOTSELECTED,44.0,25,GRAD,1100,25-44.0
74922,cars vehicles,IQ,locals,Male,False,Indian,NOTSELECTED,44.0,25,GRAD,310,25-44.0
74923,cars vehicles,JO,locals,Male,False,Indian,NOTSELECTED,44.0,25,GRAD,300,25-44.0
74924,cars vehicles,KW,locals,Male,False,Indian,NOTSELECTED,44.0,25,GRAD,1000,25-44.0
74925,cars vehicles,LB,locals,Male,False,Indian,NOTSELECTED,44.0,25,GRAD,80,25-44.0
74926,cars vehicles,LY,locals,Male,False,Indian,NOTSELECTED,44.0,25,GRAD,100,25-44.0
74927,cars vehicles,MA,locals,Male,False,Indian,NOTSELECTED,44.0,25,GRAD,380,25-44.0
74928,cars vehicles,OM,locals,Male,False,Indian,NOTSELECTED,44.0,25,GRAD,1600,25-44.0
74929,cars vehicles,QA,locals,Male,False,Indian,NOTSELECTED,44.0,25,GRAD,2900,25-44.0
74930,cars vehicles,SA,locals,Male,False,Indian,NOTSELECTED,44.0,25,GRAD,52000,25-44.0
74931,cars vehicles,SO,locals,Male,False,Indian,NOTSELECTED,44.0,25,GRAD,70,25-44.0
74932,cars vehicles,TN,locals,Male,False,Indian,NOTSELECTED,44.0,25,GRAD,240,25-44.0
74933,cars vehicles,AE,locals,Male,False,Indian,NOTSELECTED,44.0,25,GRAD,13000,25-44.0
74934,cars vehicles,YE,locals,Male,False,Indian,NOTSELECTED,44.0,25,GRAD,60,25-44.0
74935,cars vehicles,PS,locals,Male,False,Indian,NOTSELECTED,44.0,25,GRAD,40,25-44.0
74936,cars vehicles,DZ,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,2000,25-44.0
74938,cars vehicles,EG,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,2600,25-44.0
74939,cars vehicles,IQ,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,1100,25-44.0
74940,cars vehicles,JO,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,370,25-44.0
74941,cars vehicles,KW,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,730,25-44.0
74942,cars vehicles,LB,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,600,25-44.0
74943,cars vehicles,LY,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,70,25-44.0
74944,cars vehicles,MA,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,2500,25-44.0
74945,cars vehicles,OM,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,1200,25-44.0
74946,cars vehicles,QA,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,2400,25-44.0
74947,cars vehicles,SA,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,33000,25-44.0
74948,cars vehicles,SO,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,830,25-44.0
74949,cars vehicles,TN,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,1900,25-44.0
74950,cars vehicles,AE,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,8300,25-44.0
74951,cars vehicles,YE,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,50,25-44.0
74952,cars vehicles,PS,locals,Male,False,English,NOTSELECTED,44.0,25,GRAD,40,25-44.0
75480,cars vehicles,DZ,locals,Female,False,Arabic,NOTSELECTED,44.0,25,ND,42000,25-44.0
75482,cars vehicles,EG,locals,Female,False,Arabic,NOTSELECTED,44.0,25,ND,85000,25-44.0
75483,cars vehicles,IQ,locals,Female,False,Arabic,NOTSELECTED,44.0,25,ND,18000,25-44.0
75484,cars vehicles,JO,locals,Female,False,Arabic,NOTSELECTED,44.0,25,ND,22000,25-44.0
75485,cars vehicles,KW,locals,Female,False,Arabic,NOTSELECTED,44.0,25,ND,890,25-44.0
75486,cars vehicles,LB,locals,Female,False,Arabic,NOTSELECTED,44.0,25,ND,31000,25-44.0
75487,cars vehicles,LY,locals,Female,False,Arabic,NOTSELECTED,44.0,25,ND,9000,25-44.0
75488,cars vehicles,MA,locals,Female,False,Arabic,NOTSELECTED,44.0,25,ND,32000,25-44.0
75489,cars vehicles,OM,locals,Female,False,Arabic,NOTSELECTED,44.0,25,ND,580,25-44.0
75490,cars vehicles,QA,locals,Female,False,Arabic,NOTSELECTED,44.0,25,ND,600,25-44.0
75491,cars vehicles,SA,locals,Female,False,Arabic,NOTSELECTED,44.0,25,ND,15000,25-44.0
75492,cars vehicles,SO,locals,Female,False,Arabic,NOTSELECTED,44.0,25,ND,120,25-44.0
75493,cars vehicles,TN,locals,Female,False,Arabic,NOTSELECTED,44.0,25,ND,49000,25-44.0
75494,cars vehicles,AE,locals,Female,False,Arabic,NOTSELECTED,44.0,25,ND,1100,25-44.0
75495,cars vehicles,YE,locals,Female,False,Arabic,NOTSELECTED,44.0,25,ND,2600,25-44.0
75496,cars vehicles,PS,locals,Female,False,Arabic,NOTSELECTED,44.0,25,ND,2900,25-44.0
75497,cars vehicles,DZ,locals,Female,False,English,NOTSELECTED,44.0,25,ND,3700,25-44.0
75499,cars vehicles,EG,locals,Female,False,English,NOTSELECTED,44.0,25,ND,28000,25-44.0
75500,cars vehicles,IQ,locals,Female,False,English,NOTSELECTED,44.0,25,ND,7100,25-44.0
75501,cars vehicles,JO,locals,Female,False,English,NOTSELECTED,44.0,25,ND,7400,25-44.0
75502,cars vehicles,KW,locals,Female,False,English,NOTSELECTED,44.0,25,ND,1500,25-44.0
75503,cars vehicles,LB,locals,Female,False,English,NOTSELECTED,44.0,25,ND,30000,25-44.0
75504,cars vehicles,LY,locals,Female,False,English,NOTSELECTED,44.0,25,ND,1500,25-44.0
75505,cars vehicles,MA,locals,Female,False,English,NOTSELECTED,44.0,25,ND,5200,25-44.0
75506,cars vehicles,OM,locals,Female,False,English,NOTSELECTED,44.0,25,ND,410,25-44.0
75507,cars vehicles,QA,locals,Female,False,English,NOTSELECTED,44.0,25,ND,850,25-44.0
75508,cars vehicles,SA,locals,Female,False,English,NOTSELECTED,44.0,25,ND,14000,25-44.0
75509,cars vehicles,SO,locals,Female,False,English,NOTSELECTED,44.0,25,ND,460,25-44.0
75510,cars vehicles,TN,locals,Female,False,English,NOTSELECTED,44.0,25,ND,6100,25-44.0
75511,cars vehicles,AE,locals,Female,False,English,NOTSELECTED,44.0,25,ND,1800,25-44.0
75512,cars vehicles,YE,locals,Female,False,English,NOTSELECTED,44.0,25,ND,360,25-44.0
75513,cars vehicles,PS,locals,Female,False,English,NOTSELECTED,44.0,25,ND,900,25-44.0
75514,cars vehicles,DZ,locals,Female,False,European,NOTSELECTED,44.0,25,ND,830,25-44.0
75516,cars vehicles,EG,locals,Female,False,European,NOTSELECTED,44.0,25,ND,600,25-44.0
75517,cars vehicles,IQ,locals,Female,False,European,NOTSELECTED,44.0,25,ND,120,25-44.0
75518,cars vehicles,JO,locals,Female,False,European,NOTSELECTED,44.0,25,ND,130,25-44.0
75519,cars vehicles,KW,locals,Female,False,European,NOTSELECTED,44.0,25,ND,40,25-44.0
75520,cars vehicles,LB,locals,Female,False,European,NOTSELECTED,44.0,25,ND,330,25-44.0
75521,cars vehicles,LY,locals,Female,False,European,NOTSELECTED,44.0,25,ND,30,25-44.0
75522,cars vehicles,MA,locals,Female,False,European,NOTSELECTED,44.0,25,ND,1600,25-44.0
75523,cars vehicles,OM,locals,Female,False,European,NOTSELECTED,44.0,25,ND,0,25-44.0
75524,cars vehicles,QA,locals,Female,False,European,NOTSELECTED,44.0,25,ND,60,25-44.0
75525,cars vehicles,SA,locals,Female,False,European,NOTSELECTED,44.0,25,ND,260,25-44.0
75526,cars vehicles,SO,locals,Female,False,European,NOTSELECTED,44.0,25,ND,0,25-44.0
75527,cars vehicles,TN,locals,Female,False,European,NOTSELECTED,44.0,25,ND,2000,25-44.0
75528,cars vehicles,AE,locals,Female,False,European,NOTSELECTED,44.0,25,ND,100,25-44.0
75529,cars vehicles,YE,locals,Female,False,European,NOTSELECTED,44.0,25,ND,0,25-44.0
75530,cars vehicles,PS,locals,Female,False,European,NOTSELECTED,44.0,25,ND,0,25-44.0
75531,cars vehicles,DZ,locals,Female,False,Indian,NOTSELECTED,44.0,25,ND,0,25-44.0
75533,cars vehicles,EG,locals,Female,False,Indian,NOTSELECTED,44.0,25,ND,40,25-44.0
75534,cars vehicles,IQ,locals,Female,False,Indian,NOTSELECTED,44.0,25,ND,0,25-44.0
75535,cars vehicles,JO,locals,Female,False,Indian,NOTSELECTED,44.0,25,ND,0,25-44.0
75536,cars vehicles,KW,locals,Female,False,Indian,NOTSELECTED,44.0,25,ND,50,25-44.0
75537,cars vehicles,LB,locals,Female,False,Indian,NOTSELECTED,44.0,25,ND,0,25-44.0
75538,cars vehicles,LY,locals,Female,False,Indian,NOTSELECTED,44.0,25,ND,0,25-44.0
75539,cars vehicles,MA,locals,Female,False,Indian,NOTSELECTED,44.0,25,ND,0,25-44.0
75540,cars vehicles,OM,locals,Female,False,Indian,NOTSELECTED,44.0,25,ND,60,25-44.0
75541,cars vehicles,QA,locals,Female,False,Indian,NOTSELECTED,44.0,25,ND,30,25-44.0
75542,cars vehicles,SA,locals,Female,False,Indian,NOTSELECTED,44.0,25,ND,1800,25-44.0
75543,cars vehicles,SO,locals,Female,False,Indian,NOTSELECTED,44.0,25,ND,0,25-44.0
75544,cars vehicles,TN,locals,Female,False,Indian,NOTSELECTED,44.0,25,ND,30,25-44.0
75545,cars vehicles,AE,locals,Female,False,Indian,NOTSELECTED,44.0,25,ND,170,25-44.0
75546,cars vehicles,YE,locals,Female,False,Indian,NOTSELECTED,44.0,25,ND,0,25-44.0
75547,cars vehicles,PS,locals,Female,False,Indian,NOTSELECTED,44.0,25,ND,0,25-44.0
75548,cars vehicles,DZ,locals,Female,False,English,NOTSELECTED,44.0,25,ND,200,25-44.0
75550,cars vehicles,EG,locals,Female,False,English,NOTSELECTED,44.0,25,ND,50,25-44.0
75551,cars vehicles,IQ,locals,Female,False,English,NOTSELECTED,44.0,25,ND,70,25-44.0
75552,cars vehicles,JO,locals,Female,False,English,NOTSELECTED,44.0,25,ND,60,25-44.0
75553,cars vehicles,KW,locals,Female,False,English,NOTSELECTED,44.0,25,ND,320,25-44.0
75554,cars vehicles,LB,locals,Female,False,English,NOTSELECTED,44.0,25,ND,270,25-44.0
75555,cars vehicles,LY,locals,Female,False,English,NOTSELECTED,44.0,25,ND,0,25-44.0
75556,cars vehicles,MA,locals,Female,False,English,NOTSELECTED,44.0,25,ND,90,25-44.0
75557,cars vehicles,OM,locals,Female,False,English,NOTSELECTED,44.0,25,ND,40,25-44.0
75558,cars vehicles,QA,locals,Female,False,English,NOTSELECTED,44.0,25,ND,270,25-44.0
75559,cars vehicles,SA,locals,Female,False,English,NOTSELECTED,44.0,25,ND,5600,25-44.0
75560,cars vehicles,SO,locals,Female,False,English,NOTSELECTED,44.0,25,ND,30,25-44.0
75561,cars vehicles,TN,locals,Female,False,English,NOTSELECTED,44.0,25,ND,520,25-44.0
